"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Asia","SAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088549798","9.02450290812779","9.18183799053208","8.59709420636431","9.30227453027132","9.67713929869299","9.01959741385742","9.20984571782636","9.27090314064287","9.27176075291769","9.30497838566942","10.0723564377407","10.4241859998645","10.4114153914572","10.358445778669","10.463920827014","10.2848743778002","10.4253136566444","10.0641576233648","8.8401528037125","9.26436305529917","9.53350945044166","9.50697791016257","9.2620778550303","8.35584999573804","8.87103797255264","9.02105164209919","8.18722566659978","8.69362897701967","9.05114684174603","9.49094289846787","9.95728511453642","10.8918265378853","11.7362282621253","10.7808940837447","9.74214011888403","10.2315491270998","10.0994253273109","10.6822995516386","10.8345865005411","9.92503647415317","10.4980127861159","10.9147230372196","11.1247372599831","11.732826921234","","","","6.75408406349519","","",
"Saudi Arabia","SAU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52961210191147","2.29968681414688","2.48458615351606","2.65185423323901","2.66292976817046","3.1461706015912","3.1718920134997","3.14428407190292","7.91853379846948","6.60159133895093","7.87620064642857","8.60534583399363","6.95344592187722","7.80440393695943","",
"Sudan","SDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","619.716328234893","638.661722364669","","","","","","","","","","6.46948438245235","5.86247467546648","3.85621016052459","6.89440699516488","7.68401639387585","7.98231786209787","8.19443800491008","7.39027026174951","","","","","","","","",
"Senegal","SEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7743360472944","16.3711764463022","15.9064516552729","16.3782524667298","18.4192836371669","17.4488278981927","17.5501329724803","18.5924841956883","19.5370790023371","",
"Singapore","SGP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","14.5501848885249","14.7851013890492","15.0646071356204","16.5711247241181","15.9963741551915","16.7245554386909","15.9346472237067","16.0397706847293","16.9929183288493","17.8802055877702","18.9163419773286","18.7608387198487","17.663382090754","15.6621670565894","12.7357694649656","13.0780798911075","14.0720126215791","15.687873622744","14.5462695925654","15.1815315980586","16.1033535012871","16.2903339457186","16.6131522787889","15.7685036472599","15.8973671573725","15.312341085021","14.0310256358429","14.5317174065401","14.8557890847443","14.5855191514965","12.6887393397993","12.4460741638593","11.6045115798244","11.5770274018324","11.8310221766032","12.8204281959211","13.7543914469361","12.9549265300847","12.7858239691039","13.1057219512653","13.5806687357042","13.2712500808714","13.5565571344028","13.1397745298612","13.2839981142774","13.9731435178074","13.0051769000313","13.1773611699826","12.7433047939994","12.7401211459331","11.7839491101594","13.8948735642339","",
"Solomon Islands","SLB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1585966331263","26.1766672121594","26.6062570205221","25.595674942286","25.7391419562004","23.8430926877896","24.7650678275309","25.527606522328","22.2321459888922","21.0515328670048","21.4486577466021","20.6697404986497","","",
"Sierra Leone","SLE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87978982523739","10.4317569074698","10.6054956959982","13.3067008259599","12.0994707415286","12.6782970945656","12.6544548602852","14.5108177983399","15.6701077319907","16.744896909489","17.0602032925092","14.9770305233268","15.8120807115382","15.3440335085472","16.1824358287957","17.0547352184716","16.7087952019765","16.7526849094045","17.3547756189279","17.7537510645061","18.128923536318","18.0814504146774","18.3907750793602","19.6896754276569","21.1624556167344","20.7052378334102","",
"San Marino","SMR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.098258600823","16.905495491106","15.9250983814358","16.9350938885794","17.2225010598291","17.6382630770194","17.6709153176255","16.9391091898649","15.5920229527836","16.1530355640829","18.0162574059247","17.0662396360759","18.3455831253968","17.8902228816041","16.6895193629214","16.4688470032622","17.9568167650591","16.9127343335333","16.136261134649","17.2959731609496","17.811406929408","","",
"Somalia","SOM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.09584224732721E-05","9.50733180230917E-05","7.98633188414416E-05","6.27918000416869E-05","","","7.58438627787191E-05","",
"Serbia","SRB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4872747900195","20.3574730803532","19.2408906576394","19.4313895022311","18.3137738004771","17.8145603317234","19.9874009064063","21.0521740869991","21.4666537370513","22.4444642528224","23.1289563600506","22.6384537211685","23.0002958047357","22.4302344933492","19.6609961159321","23.8974066325941","","",
"Sub-Saharan Africa (excluding high income)","SSA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0826540356929","18.8632302259991","19.6092297618218","20.1541455463878","21.5521669668626","22.7985277611495","22.3799437938946","22.4992811853017","21.3506929547609","22.0989025122283","22.7072627383938","23.5555626789105","22.3127724187713","22.6419290178688","21.2380491530852","22.7795133730224","20.9262310395012","21.2071696530914","20.5454356810476","","","","","",
"Sao Tome and Principe","STP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9400085890968","21.2113983706532","20.3602675741932","20.0819070738579","19.7247472368203","18.5187665091838","17.3046857738748","17.144541429323","17.7982723506955","17.3599644270589","18.0822416372251","16.8045340951562","16.7443040469437","16.453938199572","15.5330935888503","15.0119250558756","16.0042981154156","15.4996173956928","16.6592069032471","17.3884666474231","18.051517345777","18.0127807632426","18.5023911736731","18.4643244182766","18.7604421075869","18.4644755641513","18.9674439361449","19.4470456692978","","",
"Slovenia","SVN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4630274989398","17.291197229388","18.8542111413136","21.4743733800061","22.2304492806794","21.8096257331822","22.4780960046814","23.104109441746","22.393054209072","22.3700713225283","23.0535311221809","23.273576238028","23.2308837925375","23.6688040048522","23.4690283641439","23.091149820953","22.3180566696238","21.525274565425","22.0180158109209","21.6954700360199","21.7020526038348","21.8958895091008","22.0340192699754","22.1224219708005","22.1634784860129","21.9054599223497","22.033082917798","21.6992617438153","20.4885506119886","21.6127607196297","21.0207424971582","20.3464830446835","",
"Sweden","SWE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","19.0589592275641","17.6132616195021","17.0962014085753","16.5046011056733","19.3932279861527","19.9994242625824","18.3386953008863","16.8285641812245","16.3265116231049","16.7359966843511","16.3941345721985","16.8595049294873","17.716331243855","20.2224341906198","19.1743284036649","21.6012049697405","21.703621069141","21.3182515108084","21.6511372715562","19.695476246688","17.1665542902679","15.4689970557973","14.8430690976516","26.757719814716","27.2917046550957","27.5039952111175","29.6617437759601","30.27043363357","29.8510040310695","27.8809197863781","26.7106878934456","26.9156662988358","27.2939587027455","28.5953426910422","28.5983639528163","28.5769881868309","27.6368713716752","27.3729442495242","27.5696312379084","26.7985753751517","26.4350873349314","26.5905018509885","26.7091994995563","27.3210460460165","28.1990591296495","28.3863058971085","28.1188716718966","27.5007981614175","26.8222445905957","27.3986454587442","27.6047528383889","","",
"Eswatini","SWZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.056044327891","18.1332688579557","17.7385378464628","17.0698445294653","18.1611691797217","22.2361572892534","22.0244097721144","30.9762746017621","27.280286474477","29.8122764117578","25.2733542172801","16.0005276272456","16.3070266691183","28.2333786479943","","29.7596194521437","27.421393115069","23.897991370953","26.3360812218957","24.3243100067201","24.5276324488924","27.1823535321811","24.4563801772638","","","",
"Sint Maarten (Dutch part)","SXM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","28.8148273894139","30.0370562177124","32.7633815655736","33.8303356555854","34.5749514418399","","","","33.2339771505786","30.0451246282241","25.9736557691361","25.3182096721425","25.3436766978578","24.8466651315736","25.5816131823445","24.5127813836835","","","","","25.6585989027018","23.2079124270583","22.3072095857786","22.084701660805","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95083590873288","9.44225677920066","10.0433579424411","10.5577089193495","10.4944157431378","10.3694503109909","10.5708756676058","10.4915392282047","10.2433257606367","9.99754429239594","9.70306101208776","9.43839870495779","9.68890465549275","9.35001571907904","8.86198818724201","8.44515010057743","8.34294723880223","8.12003396781676","8.2414510123296","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1035612702024","14.6221051878465","15.4170386919612","14.4693289978386","14.5165697263904","14.3582043132522","","","17.3519051031771","17.0985872257328","15.2978535182525","15.5457519745539","16.0300972079925","15.5464588126873","15.4056889619113","15.3851522774794","14.3338771642894","13.7111802828461","13.9964614188762","14.5103086268746","14.080398087016","14.1052373581414","14.7873548658088","13.9789326825483","15.0179738094384","",
"Togo","TGO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.30912880542097","9.11892325570286","9.83282482642317","10.8835184268165","10.3419056256292","10.316212124719","10.5077874131551","11.4052322271044","11.3616557188477","12.1000695984893","13.1663927509892","13.7687109539627","13.8673744068475","13.0586635024584","12.8594348271164","13.5835442152449","12.8666052547425","14.2024496426634","14.1875620772128","14.7594069039782","",
"Thailand","THA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.0411523477572","10.1733454910943","12.5838106133193","11.1938679968034","10.7838382002175","11.6089217201833","11.6614089766394","12.3741280520453","13.1431496747109","13.4769763614363","12.6405557683168","14.1395824361608","14.1067937803599","13.6878368964254","13.6161466582071","13.6499906061981","14.8067322617296","15.5805728846838","16.9073230109204","17.4135039767451","15.5917839860999","15.3992767110393","16.0356890181589","16.4409308201272","16.7262176292695","16.1054792572039","13.7881674416943","12.8892155998986","12.9767329017598","13.0702183217552","13.4703127620992","14.4815688032319","14.8533309059365","16.0618602656932","15.6369927115112","15.1431565568396","15.3848864043407","14.1942308395144","14.9326475542288","16.3618347937093","15.4409356740255","17.7360544662812","16.4987842783279","16.8508515509662","16.1000351509677","15.5187271600897","15.6981581348008","15.3979482209566","15.1931521641962","15.0632571700228","15.1390496003523","15.4230738432428","",
"Tajikistan","TJK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.68906661464937","8.20944237918216","7.70308389768848","8.20192682736563","","9.70218843197379","9.82102378674623","","","","","","","","","","","","","","","","","10.345980548358","10.3442793393563","10.752156064593","",
"Turkmenistan","TKM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0601857536529","13.5462300393345","13.2363592297426","13.2249570664769","13.1433383208331","13.6757218368256","13.7271916224445","13.3942003546829","13.4985046154137","13.4538504796268","13.1071052061886","13.9519386683988","14.3349295244305","14.1221004537403","",
"Timor-Leste","TLS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.17258804732","135.484450541018","147.640195539203","93.8650341033643","62.7906664376797","36.1661146473104","15.0879497052238","20.2285225863385","25.2502192210723","22.8133908873904","12.6427114807367","15.0880985082892","21.643177789507","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6147655606","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.932473943848","17.1045938777492","18.679256935737","20.2565188203124","20.8151797078136","21.9096062784928","21.6463139572685","20.7862442757349","20.7381618603425","21.91086174115","23.7669658262112","",
"South Asia (IDA & IBRD)","TSA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088549798","9.02450290812779","9.18183799053208","8.59709420636431","9.30227453027132","9.67713929869299","9.01959741385742","9.20984571782636","9.27090314064287","9.27176075291769","9.30497838566942","10.0723564377407","10.4241859998645","10.4114153914572","10.358445778669","10.463920827014","10.2848743778002","10.4253136566444","10.0641576233648","8.8401528037125","9.26436305529917","9.53350945044166","9.50697791016257","9.2620778550303","8.35584999573804","8.87103797255264","9.02105164209919","8.18722566659978","8.69362897701967","9.05114684174603","9.49094289846787","9.95728511453642","10.8918265378853","11.7362282621253","10.7808940837447","9.74214011888403","10.2315491270998","10.0994253273109","10.6822995516386","10.8345865005411","9.92503647415317","10.4980127861159","10.9147230372196","11.1247372599831","11.732826921234","","","","6.75408406349519","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","29.5887032330892","32.6213360237893","28.7498820266487","29.1821328394696","35.650808499265","34.8441690006555","","","","","","","","","","","","","","","","","","","","22.1212859407496","20.4554983123112","21.3015498320898","22.0250564559057","26.3787007953218","30.2575876543509","25.9952903378909","29.48840531425","26.8274060612857","26.2440184613642","25.6437422012934","24.961173338278","24.2610873246789","25.0322358206162","24.7100335274544","21.3969032399573","18.3902396723122","19.8729658631892","16.67849595811","","","","","",
"Tunisia","TUN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","17.7892271662763","18.9524884912707","17.8640651246931","20.2251062363615","19.9482669425763","21.2692184862448","22.617657715689","21.7967145790554","20.9913853975427","21.6386352715041","22.7812005661477","23.0676946419435","22.9789158505396","21.9996295399171","22.5168984972907","20.5617711846477","20.5008890838972","20.151409295196","19.9534010743641","20.3844107475392","20.4993506398751","21.0079792675442","20.7641427107969","20.4858138143774","19.8376192549157","18.4410331511459","19.18316383043","19.1311664547799","19.2923685337066","19.597497669027","19.5406246580672","18.7452647767236","18.6721938282889","18.8775047168685","18.5107154877372","19.067873938373","20.4998082253244","20.0481618073119","19.199750829309","20.1748559350054","20.1154877238471","","","","","","","","","","","","",
"Turkiye","TUR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.420961604981","14.3131868131868","13.1706333198871","14.7223084083152","16.2657920310982","16.6619331629272","16.5117896200771","14.5927072459595","14.3386991932092","15.268953297051","","13.9380690071769","10.8009692186697","11.3456141100711","11.7281951788689","12.1419557050878","11.0271659012029","11.2491911321247","11.5583312683401","12.4951735146288","12.968826598181","13.3427715713127","15.2014676965386","13.976774696349","15.1995210542093","19.050538393081","14.6683801012076","","","","","","","","","","17.5022873062229","18.0739349464114","18.859020486632","18.5709178655187","18.1071816357094","18.3638081029172","17.9458170478531","18.1807806755588","18.2655872255633","17.7181577427261","17.2700746239773","16.5243858377989","17.6637230256171","17.8636373659083","16.0920714893319","18.5354068684926","",
"Tuvalu","TUV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5341744643449","9.91226158242781","9.79398200038448","10.4330040159572","10.7219234484868","11.3637968874428","10.4924954944653","11.3903399368077","11.8367190192838","11.695083058288","11.0191174811563","11.6267688543522","10.8557996439654","11.7926807934669","11.4914890183773","12.8029080718189",
"Uganda","UGA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8017708078475","11.1195629663514","11.6047236723344","11.6828686475731","12.2363794693037","11.3911633065296","12.4588666784696","12.5499042669422","12.9683684792696","",
"Ukraine","UKR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9917511231045","13.6153819949128","11.6624126908962","12.6327971410023","13.161625947039","12.8140914560614","16.5287705679768","17.0921634355012","15.8179537908098","17.0917178616882","15.7892363802239","14.997505767077","17.8400492744471","17.6333154227001","16.8986843392832","17.294347838416","20.4513654211322","19.6301198096561","20.0523676996082","20.1425525138036","19.1961400966208","19.1514002992876","19.0823227721039","16.6915073808281","17.4590616933322","",
"Upper middle income","UMC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6409151580049","10.0995875463962","10.6616962515725","11.4216347296191","11.2713136110834","11.7645334901865","12.0376393586726","11.8462563094066","11.7526570935727","11.4262957348018","11.3858938770026","11.2219932230564","11.2870576765281","11.068652502881","10.6859402940442","10.4391462155184","10.6106490649279","10.4044434528391","10.2713445696588","",
"Uruguay","URY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.6809499225607","10.4473219540906","12.7103552666726","12.2361269118948","15.5233345443736","15.8476947618923","16.0230726836872","14.4470007195075","15.8257776235304","16.7390648061183","14.0055537773472","15.1212976424642","13.8692566470918","15.9497526489956","16.7632284386865","15.9654463471062","15.1891030767731","14.532178094581","16.2025863999242","16.7932403160897","17.2408574744059","19.389494107735","19.0344093835043","16.8787580283368","17.3511022349298","16.780792455572","16.9828417745635","15.278285168979","14.6991370386579","15.3059815839749","15.7776762187295","17.2060058985691","17.8462046174237","17.8969219665738","18.8323064186538","18.1109425946772","17.8002013221528","18.1226990471616","18.1364190185862","18.1987734858938","17.7918744506058","17.8597397264673","17.275289380084","17.0956158572883","21.7322482220825","18.0774760237708","18.3247041806937","17.8650944074869","18.5526476964563","17.8174131082668","18.5974753264661","18.6579991588292","",
"United States","USA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.819937300154","11.4952124913005","11.8376203613283","11.1858004966455","10.7488368815829","11.6186463229876","11.5423590501612","12.0038076635128","12.1383526516402","12.5505099560623","11.9786266418126","10.3482682349497","10.1597156537786","10.3842401634117","10.1630458873215","10.9488457256785","10.5959432728889","10.7824403801772","10.4652847558268","10.3203424286825","9.98416183728209","10.3049343163775","10.6235066354376","10.980989035111","11.373914577285","11.8281999339672","12.3298307799882","12.2599824818828","12.9707952978416","11.8577047719749","9.86801667620084","9.3906925792894","9.53747079117008","10.6817329318669","11.3104788990808","11.2899126640813","10.2761880916694","7.90351709244059","8.56322203026373","9.53892861749163","9.76391736911044","10.4602254541478","10.8997481732594","11.1828279598944","10.8545149876524","11.5038867327939","9.92953894064227","9.88478959731721","10.1534220235407","11.394678497951","12.5989036829582","10.6459127722888","",
"Uzbekistan","UZB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3662567573144","13.1744077704128","13.8004798918479","13.4703929830448","13.5577540324739","13.4329630615828","10.3687470116311","12.6952900811941","11.3019651124218","13.4020276222392","13.3629025613176","11.988740277413","11.5296953002205","",
"St. Vincent and the Grenadines","VCT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2591411269819","19.5773501540608","18.4815051700245","18.7056129775041","19.7701796591084","19.221302829282","19.9548613438806","20.5648682613048","21.1743013769244","20.6931199878666","19.6990915175096","19.3628494753066","20.7166127142278","19.8270642788518","19.5929833730768","19.7244699900457","20.8183285638041","20.8950764281722","22.6447081848728","22.4310790663974","21.6672659337995","21.3847933703678","21.8446859298012","20.3705811015244","22.4999159231874","22.6595093468946","24.3520935859767","23.7995357429648","","","","","","","",
"Venezuela, RB","VEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1851383479185","","","","","17.9014774800558","18.5719178082192","18.0915016136177","17.7355218704219","17.1248518486399","","","","","","","","","","16.4961980492278","16.1945350483107","16.4423481605108","17.3819159040388","18.2298178318362","18.3043648976114","16.2653409502645","16.3107118706232","17.1295330234911","17.8374475037461","17.5946605537459","14.0402557920117","15.3604842934469","16.0962613785852","17.4082257718511","",
"World","WLD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2023590329155","13.9337931631448","13.759814862178","","","","","","16.117558152731","","","","","14.4865522161519","14.0673479561387","14.5327873872006","14.7617395300924","14.3128262875704","13.0702826134517","13.3348151461351","13.6699062392806","13.7581620552929","13.9796590453423","13.9717821393288","13.9808636325987","13.8606664126498","14.1446023087291","13.8407618061425","13.7497488164675","13.6419936178514","14.3371568228166","14.4926054004316","13.7940710274914","",
"Samoa","WSM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5386088005112","22.6941862778156","23.6829224198467","22.5386594198963","22.9707859903819","23.4832839094525","23.8815118577505","24.3947483390575","24.4226155403891","25.0289647765654","25.64996759973","26.6813295009409","",
"Kosovo","XKX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
